track_name,genre,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
Mehram - Asfar Hussain,pakistani_pop,0.895,0.366,0.12,0.00191,1,0.113,-15.475,1,0.0344,129.95,0.0637
Agay Dekh (Pakistan Super League) - Atif Aslam,pakistani_pop,0.0254,0.71,0.804,4.08e-05,10,0.42,-4.68,0,0.0525,108.004,0.468
Pasoori - Shae Gill,pakistani_pop,0.0657,0.714,0.596,0.0,11,0.0625,-6.206,0,0.043,91.991,0.669
Janay Kyun - Zoha Zuberi,pakistani_pop,0.00531,0.706,0.849,0.00283,7,0.0787,-6.806,1,0.0333,122.029,0.197
Beparwah - Momina Mustehsan,pakistani_pop,0.244,0.247,0.411,0.000716,6,0.0641,-10.77,1,0.0656,85.793,0.112
Nai Marna - Live at Coke Fest 2020 - Ali Noor,pakistani_pop,0.108,0.664,0.814,1.29e-06,0,0.122,-6.363,1,0.0329,105.012,0.594
Thagyan - Zain Zohaib,pakistani_pop,0.0786,0.707,0.637,0.0,10,0.0625,-8.55,0,0.107,105.016,0.614
GO - Abdullah Siddiqui,pakistani_pop,0.319,0.631,0.587,0.0,7,0.0692,-7.813,1,0.0421,81.989,0.373
An Opening - Umair Ali,pakistani_pop,0.3,0.278,0.894,0.963,4,0.0981,-8.927,0,0.0634,102.663,0.275
Now I Am - Umair Ali,pakistani_pop,0.726,0.537,0.656,0.865,3,0.0918,-8.006,1,0.0413,120.001,0.354
Bhangra Rap - Acid Re-mix - Fakhr-e-Alam,pakistani_pop,0.0266,0.765,0.928,0.000465,0,0.317,-9.102,0,0.0553,128.007,0.733
Agahi - Rakae Jamil,pakistani_pop,0.781,0.578,0.48,0.774,0,0.148,-14.555,0,0.0308,109.982,0.139
Mera Bichraa Yaar - Red Bull Soundclash (Live) - Strings,pakistani_pop,0.738,0.346,0.389,2.67e-06,7,0.871,-11.429,1,0.0361,83.373,0.175
Tum Naraz Ho - Sajjad Ali,pakistani_pop,0.685,0.491,0.53,0.00184,4,0.151,-6.965,1,0.0285,85.949,0.275
Deewana - Ali Azmat,pakistani_pop,5.73e-05,0.614,0.864,1.05e-05,11,0.296,-8.318,0,0.0436,119.996,0.589
Jo Tu Na Mera - Zoha Zuberi,pakistani_pop,0.504,0.537,0.433,0.000297,11,0.104,-10.501,1,0.0251,90.06,0.27
Neend Ayay Na - Noori,pakistani_pop,0.0743,0.443,0.582,0.0,9,0.32,-7.454,0,0.0327,119.321,0.625
Pyaar Da Meter - Taha G,pakistani_pop,0.124,0.521,0.799,0.000183,0,0.0729,-7.321,1,0.0535,175.94,0.347
Chal Buleya - Ali Zafar,pakistani_pop,0.494,0.579,0.439,3.17e-06,10,0.107,-7.881,1,0.0308,132.112,0.13
Jo Ankhon Mein - Aaroh,pakistani_pop,0.671,0.612,0.511,7.87e-06,4,0.212,-9.1,1,0.0325,120.036,0.522
Ye Shaam - Vital Signs,pakistani_pop,0.356,0.437,0.297,0.00169,6,0.087,-16.911,0,0.0283,171.564,0.206
Mujhse Pehli Si Mohabbat - Noor Jehan,pakistani_pop,0.649,0.36,0.627,0.00155,7,0.399,-8.877,1,0.0346,146.691,0.484
Tum Mere Pas Raho - Nayyara Noor,pakistani_pop,0.948,0.449,0.111,5.95e-06,3,0.0843,-17.942,1,0.0424,147.878,0.288
Wo Koun Thi - Vital Signs,pakistani_pop,0.189,0.791,0.535,0.0966,7,0.0466,-12.535,1,0.0505,114.219,0.972
My Comfort Remains - Nusrat Fateh Ali Khan,pakistani_pop,0.647,0.591,0.625,0.912,7,0.0764,-14.392,1,0.0383,173.817,0.537
Longing - Nusrat Fateh Ali Khan,pakistani_pop,0.409,0.484,0.557,0.634,2,0.0773,-11.778,1,0.0422,91.906,0.095
Crest - Nusrat Fateh Ali Khan,pakistani_pop,0.255,0.634,0.495,0.428,2,0.0657,-13.056,0,0.0454,105.88,0.126
The Long Road - Eddie Vedder,pakistani_pop,0.645,0.537,0.342,0.266,2,0.0687,-13.553,1,0.0273,109.236,0.253
Nothing Without You - Nusrat Fateh Ali Khan,pakistani_pop,0.0488,0.543,0.399,0.00287,5,0.109,-16.565,1,0.0291,126.559,0.76
Kya Sama Hai - Sajjad Ali,pakistani_pop,0.632,0.666,0.36,9.22e-05,0,0.142,-6.715,1,0.028,119.981,0.486
Tere Ishq Mein - Asfar Hussain,pakistani_pop,0.0462,0.292,0.651,0.000578,2,0.102,-8.748,1,0.0369,130.715,0.431
"My Heart, My Life - Nusrat Fateh Ali Khan",pakistani_pop,0.683,0.71,0.572,0.846,4,0.0733,-15.145,0,0.0679,105.829,0.192
Chupa Leyna - Vital Signs,pakistani_pop,0.57,0.71,0.376,0.529,5,0.0578,-13.585,1,0.0351,115.699,0.824
Bitchar Kay - Vital Signs,pakistani_pop,0.354,0.693,0.34,0.000443,11,0.0305,-15.808,0,0.0339,81.97,0.65
Shafqat with Shafqat (Lakh Jatan / Khamaj) - Shafqat Amanat Ali,pakistani_pop,0.88,0.299,0.437,0.00034,5,0.11,-9.258,1,0.0334,160.084,0.38
Mein Hoon - Richie,pakistani_pop,0.0468,0.375,0.557,0.00259,2,0.068,-8.911,0,0.0322,91.917,0.0772
Kahani Mohabat Ki - Strings,pakistani_pop,0.024,0.64,0.72,0.000225,8,0.0874,-7.711,1,0.0382,113.915,0.631
koi samjhaaye - Abdullah Maharvi,pakistani_pop,0.543,0.392,0.446,8.98e-05,2,0.163,-10.887,1,0.0365,77.482,0.132
Dasht-E-Tanhai - Meesha Shafi,pakistani_pop,0.11,0.314,0.548,0.0,10,0.0956,-8.637,1,0.0377,160.049,0.363
Aankhon Ko Aankhon Ne - Junaid Jamshed,pakistani_pop,0.373,0.704,0.426,0.00335,3,0.12,-13.283,1,0.0531,98.831,0.923
Tumhara Aur Mera Naam - Junaid Jamshed,pakistani_pop,0.0213,0.538,0.688,0.0119,7,0.0481,-10.754,1,0.0308,179.991,0.767
Bulleya - Junoon,pakistani_pop,0.0354,0.596,0.794,0.00174,2,0.145,-8.422,1,0.0797,112.904,0.323
Koun Thi Haseena - Awaz,pakistani_pop,0.272,0.813,0.445,1.55e-06,6,0.0824,-13.675,1,0.0578,89.013,0.81
Kal Shab Dekha - Waris Baig,pakistani_pop,0.129,0.515,0.669,0.000134,10,0.0923,-9.385,1,0.0543,84.041,0.797
Milan - The Arid Zone,pakistani_pop,0.582,0.665,0.62,0.203,11,0.334,-12.027,0,0.0349,129.043,0.763
Nindiya Re - Kaavish,pakistani_pop,0.813,0.529,0.26,3.48e-05,4,0.111,-12.345,1,0.0268,88.05,0.378
Who Says - Mohsin Zaman,pakistani_pop,0.0561,0.505,0.701,0.0236,8,0.112,-9.389,1,0.037,77.077,0.338
Sub Bhula Ke - Nishaan - Asfar Hussain,pakistani_pop,0.105,0.254,0.555,0.00876,11,0.0815,-7.618,0,0.0363,142.029,0.158
Behkana - Ali Tariq,pakistani_pop,0.34,0.609,0.698,5.59e-05,3,0.127,-6.322,1,0.0399,114.038,0.246
21st Century Love - Maria Unera,pakistani_pop,0.973,0.539,0.24,0.00357,11,0.328,-13.691,1,0.0335,127.909,0.0717
Keh Na - Umer Farooq,pakistani_pop,0.182,0.521,0.288,0.0281,3,0.112,-10.512,1,0.025,96.034,0.239
Chann Pichay - Sarmad Ghafoor,pakistani_pop,0.937,0.308,0.142,0.0,0,0.348,-19.504,0,0.0693,92.922,0.269
Sanwali Saloni - Vital Signs,pakistani_pop,0.156,0.637,0.324,9.38e-06,7,0.0745,-15.036,1,0.0411,168.888,0.921
Laila O Laila - Rostam Mirlashari,pakistani_pop,0.25,0.381,0.697,0.0,5,0.221,-10.69,1,0.119,158.952,0.961
Maahi Diyaan Jhokaan - Barkat Jamal Fakir Troupe,pakistani_pop,0.418,0.718,0.569,0.0,10,0.102,-14.433,0,0.156,108.014,0.6
Hum Rahe Rahee - Vital Signs,pakistani_pop,0.473,0.567,0.33,0.0188,11,0.126,-16.249,1,0.0295,82.289,0.168
Chan Kithan Guzari - Attaullah Khan Essakhelvi,pakistani_pop,0.875,0.533,0.387,0.0008,6,0.879,-15.149,1,0.0843,102.41,0.732
Khamosh Ho - Vital Signs,pakistani_pop,0.00609,0.584,0.408,0.578,4,0.338,-14.637,0,0.0397,180.075,0.5
Pyar Se Phir - Strings,pakistani_pop,0.856,0.67,0.52,0.0461,11,0.138,-13.392,1,0.0372,129.516,0.514
Aag - The Milestones,pakistani_pop,0.24,0.735,0.688,0.0015,6,0.156,-5.639,0,0.0307,101.778,0.563
Namumkin - Vital Signs,pakistani_pop,0.0792,0.619,0.434,0.078,4,0.209,-16.268,1,0.0271,108.08,0.711
Junoon - ChillBazaar,pakistani_pop,0.0685,0.63,0.606,0.00162,11,0.0527,-10.936,0,0.0365,95.034,0.664
Bin Tere - Jawad Ahmad,pakistani_pop,0.364,0.348,0.471,1.1e-06,4,0.265,-9.659,1,0.0374,169.831,0.255
Mahi Ve - Faakhir,pakistani_pop,0.0342,0.769,0.694,0.0,0,0.198,-5.486,0,0.0374,143.019,0.884
Yeh Tune Kya Kia - Live - Javed Bashir,pakistani_pop,0.716,0.584,0.616,0.000114,5,0.554,-8.398,1,0.0549,98.156,0.822
Dil Mein Tum - Bunny,pakistani_pop,0.122,0.875,0.601,1.48e-06,0,0.102,-11.005,1,0.0352,121.081,0.963
Dil Ka Ghar - Bayaan,pakistani_pop,0.846,0.702,0.225,0.00579,11,0.0668,-21.34,1,0.029,130.033,0.474
Yakeen - Atif Aslam,pakistani_pop,0.572,0.559,0.365,0.000262,2,0.0876,-7.904,1,0.0252,96.007,0.243
Sciencedan.Wav - Shajie,pakistani_pop,0.305,0.839,0.416,0.851,9,0.107,-12.738,1,0.0556,120.035,0.926
Aik Tha Badshah - Noori,pakistani_pop,0.0817,0.4,0.851,0.0,11,0.203,-6.941,0,0.0645,145.394,0.433
Khayaal - Umair Jaswal,pakistani_pop,0.407,0.592,0.276,0.00145,10,0.109,-11.607,0,0.0259,144.002,0.491
Khwab - Junoon,pakistani_pop,0.664,0.289,0.396,0.00171,4,0.104,-8.473,1,0.034,188.755,0.225
Mohabbat - Arooj Aftab,pakistani_pop,0.852,0.369,0.231,0.096,9,0.108,-16.222,1,0.0315,165.438,0.0516
Channa - Atif Aslam,pakistani_pop,0.193,0.581,0.656,3.95e-05,4,0.0411,-9.145,0,0.0366,104.044,0.671
Hum Na Rahay - Faisal Kapadia,pakistani_pop,0.0207,0.628,0.728,0.000135,5,0.473,-7.094,0,0.0272,89.995,0.635
Pehli Dafa - Atif Aslam,pakistani_pop,0.844,0.679,0.537,3.34e-06,4,0.108,-7.843,1,0.0322,111.979,0.481
Ehsaas - Atif Aslam,pakistani_pop,0.173,0.682,0.714,2.43e-05,2,0.161,-6.156,1,0.0342,127.905,0.596
Tu Mera Dil - Zain Zohaib,pakistani_pop,0.807,0.483,0.379,0.0,5,0.146,-7.54,1,0.0425,94.01,0.448
Shireen Guftaar Daari - Zeb Bangash,pakistani_pop,0.773,0.685,0.52,0.15,2,0.235,-8.918,1,0.0421,106.885,0.719
Biakul Jiyara - Rahat Fateh Ali Khan,pakistani_pop,0.168,0.647,0.864,0.0,8,0.255,-4.835,1,0.0444,106.009,0.696
Dobara Phir Se (Original Soundtrack) - Haniya Aslam,pakistani_pop,0.868,0.667,0.371,0.0502,10,0.117,-11.683,1,0.0333,81.159,0.548
Pareshaniyan - Kashmir,pakistani_pop,0.0915,0.685,0.444,1.34e-05,10,0.0894,-10.984,1,0.032,93.038,0.709
O Yaara - Abdul Hannan,pakistani_pop,0.745,0.487,0.25,0.00067,10,0.0705,-15.604,1,0.0352,78.033,0.322
Darya - Misbah,pakistani_pop,0.806,0.601,0.287,0.0975,0,0.371,-14.846,0,0.0344,109.971,0.454
Kitnee Sadiyan - Mizraab,pakistani_pop,0.515,0.358,0.569,3.57e-06,5,0.132,-3.832,1,0.0269,73.001,0.252
Bandhe Zulfon Pe - Zeeshan Ali,pakistani_pop,0.53,0.662,0.576,0.00462,0,0.38,-11.893,1,0.0531,95.015,0.793
Blockbuster - Faris Shafi,pakistani_pop,0.0519,0.855,0.717,0.000262,1,0.0946,-7.604,0,0.116,111.988,0.662
Hona Tha Pyar - Atif Aslam,pakistani_pop,0.571,0.687,0.542,0.0307,4,0.118,-8.689,1,0.0307,102.994,0.782
Chal Chaliye - Sajjad Ali,pakistani_pop,0.429,0.677,0.456,0.0,9,0.26,-10.73,1,0.205,90.002,0.338
Har Zulm Tera Yaad Hai - Sajjad Ali,pakistani_pop,0.633,0.434,0.293,0.0,4,0.0985,-11.61,1,0.0304,106.949,0.432
Allah Allah Kar Bhaiya - Muhammad Ali Shehki,pakistani_pop,0.724,0.806,0.581,0.000125,2,0.0585,-8.411,1,0.0473,114.841,0.965
Dum Dee Dee Dum - Nazia Hassan,pakistani_pop,0.608,0.828,0.442,2.3e-05,10,0.0704,-10.554,1,0.0387,110.611,0.728
Janay Tu - Aag,pakistani_pop,0.224,0.281,0.496,0.0,5,0.124,-8.573,1,0.0436,173.638,0.284
Yariyaan - Hari & Sukhmani,pakistani_pop,0.183,0.373,0.403,6.33e-05,2,0.0757,-10.829,1,0.0312,116.41,0.206
Aaj Jani Ke Zed Nakaro - Nashenas,pakistani_pop,0.936,0.419,0.0863,0.0,6,0.12,-14.053,1,0.0397,113.216,0.275
"Mune De Mauj, Pt. 1 - Malika Pukhraj",pakistani_pop,0.896,0.466,0.361,0.00392,3,0.315,-17.275,1,0.0796,157.456,0.854
Yeh Pal - Call,pakistani_pop,0.515,0.47,0.565,0.0,5,0.25,-7.91,1,0.0337,97.813,0.625
Reidi Gul - Yasir & Jawad,pakistani_pop,0.213,0.504,0.604,6.85e-05,4,0.156,-11.838,1,0.0473,170.078,0.547
Bhool - Murtaza Qizilbash,pakistani_pop,0.489,0.625,0.32,0.0135,2,0.114,-15.505,1,0.0271,75.012,0.452
Chal Para - Strings,pakistani_pop,0.00459,0.556,0.803,0.00337,2,0.148,-6.435,1,0.0401,122.025,0.47
Piya Ghar Aaya - Coke Studio Season 11 - Fareed Ayaz Abu Muhammad Qawwal,pakistani_pop,0.271,0.727,0.733,0.0,1,0.275,-8.259,1,0.155,114.95,0.632
Tere Ishq Mein - Ayesha Omar,pakistani_pop,0.665,0.448,0.451,5.7e-06,4,0.104,-9.013,1,0.032,92.988,0.323
Jane Shouki - Golbang,pakistani_pop,0.142,0.646,0.691,0.0,5,0.024,-7.978,1,0.116,175.137,0.735
Tilak - Bombay Bandook,bollywood,0.524,0.467,0.688,0.0597,4,0.102,-7.007,1,0.0351,134.91,0.393
Samson Delilah - Donn Bhat,bollywood,0.0141,0.349,0.584,0.0649,2,0.243,-6.516,0,0.0398,134.711,0.327
107 (feat. Malabika Brahma) - Donn Bhat,bollywood,0.0102,0.431,0.691,0.738,0,0.12,-9.915,1,0.0336,106.927,0.0738
 - Various Artists,bollywood,0.167,0.696,0.704,0.0,1,0.155,-7.876,1,0.0423,124.972,0.426
Der Lagi Lekin - Shankar Mahadevan,bollywood,0.0483,0.637,0.675,0.00261,2,0.125,-7.817,1,0.0296,110.946,0.21
Kuch Kuch Hota Hai - Jatin-Lalit,bollywood,0.602,0.547,0.554,0.000155,7,0.0735,-11.165,1,0.0374,91.386,0.848
Tere Bina - A.R. Rahman,bollywood,0.278,0.744,0.7,0.000155,2,0.068,-7.663,1,0.0375,144.033,0.867
Mitwa - Shankar-Ehsaan-Loy,bollywood,0.295,0.63,0.63,1.26e-05,4,0.0934,-7.525,1,0.0364,107.103,0.517
Kabira - Pritam,bollywood,0.481,0.59,0.555,0.0,2,0.192,-6.861,1,0.0271,84.027,0.191
 - Various Artists,bollywood,0.357,0.575,0.394,2.05e-05,10,0.153,-9.913,1,0.0238,94.936,0.271
Dil Se Re - A.R. Rahman,bollywood,0.00882,0.844,0.442,0.000498,9,0.0879,-16.54,1,0.0691,105.986,0.436
Bin Tere - Vishal-Shekhar,bollywood,0.42,0.585,0.698,3.59e-06,9,0.363,-6.261,1,0.0392,139.831,0.621
Na Tum Jano Na Hum - Lucky Ali,bollywood,0.323,0.515,0.519,0.000657,9,0.0566,-11.197,1,0.0397,89.499,0.582
Subhanallah - Pritam,bollywood,0.455,0.302,0.493,0.0,9,0.134,-5.038,1,0.0451,88.904,0.457
Kabhi Kabhi Aditi - Rashid Ali,bollywood,0.276,0.791,0.558,0.0,7,0.0859,-7.155,0,0.0661,95.077,0.872
Zehnaseeb - Vishal-Shekhar,bollywood,0.361,0.623,0.595,0.000136,7,0.353,-6.342,1,0.0331,78.029,0.418
Ajab Si - Vishal-Shekhar,bollywood,0.397,0.697,0.438,0.0,8,0.293,-8.411,1,0.0289,117.954,0.58
Love You Zindagi - Amit Trivedi,bollywood,0.06,0.688,0.701,0.0301,3,0.271,-7.505,1,0.0298,110.019,0.385
Moora - Sneha Khanwalkar,bollywood,0.817,0.776,0.494,0.812,9,0.114,-7.461,0,0.0413,107.986,0.813
Saiyyan - Kailash Kher,bollywood,0.65,0.473,0.562,0.000117,0,0.12,-8.624,1,0.0451,74.653,0.316
Kahin To - Rashid Ali,bollywood,0.334,0.61,0.492,6.3e-06,10,0.0979,-7.55,1,0.0261,90.984,0.165
Aisi Gehraiyaan Aisi Tanhaiyaan - Farhan Akhtar,bollywood,0.623,0.379,0.143,0.00047,4,0.112,-14.9,0,0.029,146.244,0.0394
 - Various Artists,bollywood,0.38,0.555,0.526,4.87e-05,7,0.106,-9.507,1,0.0299,144.939,0.34
Sooraj Ki Baahon Mein - Dominique Cerejo,bollywood,0.19,0.855,0.553,5.19e-06,11,0.0942,-6.52,1,0.0331,124.922,0.874
Dil Chahta Hai - Shankar Mahadevan,bollywood,0.0906,0.813,0.554,1.23e-06,10,0.0629,-9.105,1,0.04,103.953,0.782
Tum Ho Toh - Farhan Akhtar,bollywood,0.785,0.469,0.361,0.00154,0,0.104,-8.275,1,0.0293,111.972,0.0775
Uff Teri Adaa - Shankar Mahadevan,bollywood,0.00536,0.647,0.792,5.82e-05,2,0.054,-9.815,1,0.0373,132.032,0.306
Dil Dhadakne Do - Joi Barua,bollywood,0.0705,0.778,0.599,0.0,2,0.59,-4.758,1,0.032,116.951,0.949
Socha Hai - Farhan Akhtar,bollywood,0.722,0.593,0.773,0.0,2,0.117,-5.591,1,0.0339,133.975,0.561
Gehra Ishq - Shekhar Ravjiani,bollywood,0.624,0.396,0.526,2.01e-05,4,0.108,-9.741,1,0.0966,94.558,0.22
Woh Ladki Hai Kahan - Shaan,bollywood,0.172,0.786,0.677,0.000104,8,0.0446,-8.624,1,0.183,94.985,0.858
Mera Mann Kehne Laga - Falak Shabbir,bollywood,0.714,0.46,0.444,2.65e-05,7,0.0881,-6.217,1,0.123,74.977,0.7
Kaun Mera - Papon,bollywood,0.416,0.63,0.376,0.000179,2,0.0954,-9.814,1,0.0252,100.969,0.347
Sawaar Loon - Monali Thakur,bollywood,0.497,0.82,0.645,6.89e-05,5,0.118,-6.873,1,0.0433,111.935,0.789
Ye Tumhari Meri Baatein - Dominique,bollywood,0.393,0.351,0.552,0.000494,5,0.112,-7.404,1,0.0273,87.769,0.319
Nazrein Milaana Nazrein Churaana - Benny Dayal,bollywood,0.103,0.751,0.54,0.000224,9,0.102,-7.942,1,0.0753,110.015,0.9
Safarnama - Lucky Ali,bollywood,0.74,0.541,0.512,0.000528,9,0.162,-10.203,1,0.0291,120.036,0.203
Voh Dekhnay Mein - Ali Zafar,bollywood,0.491,0.815,0.421,4.41e-06,0,0.117,-8.125,1,0.0352,140.01,0.543
Patakha Guddi - Sultana,bollywood,0.25,0.814,0.791,0.0,11,0.124,-5.057,1,0.0934,130.941,0.902
Tune Kaha - Prateek Kuhad,bollywood,0.015,0.362,0.763,0.00481,3,0.237,-8.514,1,0.0589,187.291,0.431
Senorita - Farhan Akhtar,bollywood,0.134,0.701,0.681,0.0,9,0.064,-6.442,1,0.0466,122.539,0.81
Buddhu Sa Mann - Amaal Mallik,bollywood,0.193,0.644,0.87,0.0,10,0.549,-4.816,1,0.0394,125.998,0.702
Tu - Shreya Ghoshal,bollywood,0.565,0.665,0.648,2.43e-05,1,0.0452,-6.607,1,0.0305,112.499,0.752
Pehli Baar - Sukriti Kakar,bollywood,0.00147,0.734,0.738,0.0,9,0.113,-4.606,0,0.0368,126.007,0.813
Raatein - Jasleen Royal,bollywood,0.893,0.653,0.401,0.143,5,0.109,-12.029,1,0.0279,129.988,0.311
"Dil Beparvah - The Dewarists, Season 5 - Ankur Tewari",bollywood,0.867,0.762,0.391,0.000521,1,0.112,-11.735,1,0.0337,137.956,0.355
Rock On!! - Farhan Akhtar,bollywood,0.175,0.747,0.849,1.23e-06,7,0.126,-5.916,1,0.0581,113.034,0.671
People - Hindi Reprise - Nikhil D'Souza,bollywood,0.102,0.749,0.745,8.74e-05,9,0.1,-7.074,1,0.0386,145.009,0.595
Naina - Sona Mohapatra,bollywood,0.638,0.495,0.556,0.0,3,0.123,-7.49,1,0.041,159.996,0.366
Saansein - Prateek Kuhad,bollywood,0.653,0.693,0.518,0.531,1,0.138,-9.146,1,0.0282,128.041,0.374
Kaisi Hai Ye Rut - Srinivas,bollywood,0.551,0.564,0.612,1.12e-05,2,0.0915,-9.119,1,0.0312,126.899,0.13
Mohobbat Zindabad - Ankur Tewari,bollywood,0.225,0.781,0.602,4.17e-05,9,0.124,-4.881,1,0.0523,129.011,0.554
"For Aisha (Featured in ""The Sky Is Pink"") - MEMBA",bollywood,0.063,0.568,0.622,0.0018,4,0.56,-6.548,1,0.109,76.984,0.109
Pareshaan - Amit Trivedi,bollywood,0.421,0.446,0.398,5.48e-05,2,0.112,-11.353,0,0.0358,149.839,0.259
"Yahin Hoon Main (From ""Yahin Hoon Main"") - Ayushmann Khurrana",bollywood,0.0839,0.633,0.558,1.1e-06,3,0.0982,-6.572,1,0.0275,110.012,0.501
Dooba Dooba - Silk Route,bollywood,0.529,0.716,0.562,0.000133,5,0.0928,-8.741,1,0.0315,105.004,0.533
Kinare - Mohan Kannan,bollywood,0.359,0.526,0.464,0.00167,7,0.117,-7.767,1,0.0274,141.934,0.165
Pardesi - Tochi Raina,bollywood,0.149,0.701,0.774,6.41e-05,5,0.326,-6.994,1,0.0339,124.034,0.766
O Gujariya - Shefali Alvares,bollywood,0.0172,0.612,0.858,7.29e-06,8,0.258,-8.8,1,0.0548,139.964,0.282
Khoj (Passing By) - When Chai Met Toast,bollywood,0.191,0.58,0.636,0.0313,2,0.0915,-6.649,1,0.0262,105.037,0.38
Ae Dil Mujhe Bata De - Geeta Dutt,bollywood,0.914,0.471,0.602,0.749,2,0.196,-6.174,1,0.054,86.83,0.817
Aajkal Tere Mere Pyar Ke Charche - Suman Kalyanpur,bollywood,0.858,0.556,0.792,0.007,9,0.596,-10.683,1,0.0715,98.554,0.776
"Khwab Ho Tum Ya Koi Haqeeqat - From ""Teen Devian"" - Kishore Kumar",bollywood,0.851,0.554,0.68,2e-06,7,0.514,-7.385,1,0.062,121.869,0.712
Chala Jata Hoon - Kishore Kumar,bollywood,0.911,0.544,0.467,3.01e-06,4,0.446,-7.403,1,0.032,107.688,0.864
Hai Apna Dil To Aawara - Happy Version - Hemant Kumar,bollywood,0.572,0.604,0.469,0.000994,6,0.59,-10.606,1,0.0571,110.447,0.934
Sar Jo Tera Chakraye - Mohammed Rafi,bollywood,0.741,0.788,0.551,0.0,0,0.07,-8.307,0,0.183,90.859,0.955
Kya Hua Tera Vada - Sushma Shrestha,bollywood,0.211,0.507,0.583,3.79e-06,5,0.111,-5.7,1,0.0283,99.287,0.777
Kanchi Re Kanchi Re - Lata Mangeshkar,bollywood,0.866,0.642,0.37,3.01e-05,5,0.0876,-14.17,1,0.0469,101.65,0.699
Main Koi Aisa Geet Gaoon - Abhijeet,bollywood,0.166,0.77,0.485,0.000196,7,0.289,-11.612,1,0.0463,121.685,0.932
Pehla Nasha - Udit Narayan,bollywood,0.774,0.458,0.34,2.01e-05,5,0.0799,-14.309,1,0.0333,151.979,0.516
Khaabon Ke Parinday - Alyssa Mendonsa,bollywood,0.721,0.517,0.565,0.00689,9,0.0997,-10.184,1,0.0441,169.952,0.69
Roobaroo - A.R. Rahman,bollywood,0.661,0.675,0.582,5.56e-06,9,0.0854,-8.891,1,0.0277,120.991,0.538
Sham - Amit Trivedi,bollywood,0.827,0.722,0.288,1.06e-05,4,0.12,-10.767,1,0.0444,119.899,0.502
"Yun Hi Chala Chal (From ""Swades"") - Udit Narayan",bollywood,0.0593,0.822,0.687,0.0,9,0.0609,-8.167,1,0.0421,106.47,0.816
Saibo - Sachin-Jigar,bollywood,0.738,0.619,0.429,1.35e-05,2,0.136,-7.867,1,0.028,90.058,0.545
Maahi Ve - A.R. Rahman,bollywood,0.571,0.604,0.72,1.18e-05,5,0.12,-7.276,1,0.0603,130.995,0.528
 - Various Artists,bollywood,0.159,0.845,0.659,0.0129,9,0.0782,-6.348,1,0.0373,125.965,0.547
Phir Se Ud Chala - Mohit Chauhan,bollywood,0.657,0.647,0.656,0.000163,11,0.343,-8.632,1,0.0354,119.965,0.453
"Ilahi (From ""Yeh Jawaani Hai Deewani"") - Arijit Singh",bollywood,0.166,0.594,0.967,2.54e-05,9,0.105,-5.767,1,0.0857,132.009,0.452
Zinda - Amit Trivedi,bollywood,0.436,0.493,0.418,0.102,9,0.104,-9.693,1,0.0261,89.982,0.22
Rehna Tu - A.R. Rahman,bollywood,0.327,0.643,0.458,0.00394,11,0.0966,-11.502,0,0.0594,82.041,0.73
Masakali - Mohit Chauhan,bollywood,0.138,0.678,0.622,2.32e-06,5,0.122,-7.988,0,0.0695,100.005,0.535
"Agar Tum Saath Ho (From ""Tamasha"") - Alka Yagnik",bollywood,0.557,0.562,0.519,0.000268,3,0.172,-8.744,1,0.0326,122.925,0.415
"Roop Tera Mastana (From ""Aradhana"") - Kishore Kumar",bollywood,0.668,0.451,0.53,7.13e-06,8,0.234,-8.787,0,0.095,83.351,0.543
"Khoya Khoya Chand Khula Aasman (From ""Kala Bazar"") - Mohammed Rafi",bollywood,0.749,0.497,0.549,1.66e-05,9,0.508,-7.436,1,0.0349,81.288,0.74
"Mere Sapnon Ki Rani (From ""Aradhana"") - Kishore Kumar",bollywood,0.925,0.517,0.657,0.000126,8,0.26,-8.451,1,0.0456,119.077,0.729
"Yeh Sham Mastani (From ""Kati Patang"") - Kishore Kumar",bollywood,0.892,0.447,0.477,0.0,6,0.323,-11.007,1,0.0344,116.183,0.571
Kisi Ki Muskurahaton Se - Mukesh,bollywood,0.75,0.394,0.303,2.04e-05,0,0.0656,-13.401,0,0.0486,207.806,0.837
"Tujhse Naraz Nahin Zindagi (From ""Masoom"") - Anup Ghoshal",bollywood,0.225,0.569,0.428,2.83e-05,7,0.0773,-12.176,1,0.0327,97.97,0.574
Zindagi Kaisi Hai Paheli - Manna Dey,bollywood,0.857,0.374,0.62,5.02e-06,0,0.343,-6.486,1,0.0373,97.23,0.529
"Ajib Dastan Hai Yeh (From ""Dil Apna Aur Preet Parai"") - Lata Mangeshkar",bollywood,0.875,0.566,0.412,0.00314,5,0.204,-12.63,1,0.0309,102.478,0.679
"O Haseena Zulfonwale Jane Jahan (From ""Teesri Manzil"") - Asha Bhosle",bollywood,0.682,0.378,0.649,5.57e-06,0,0.3,-5.197,1,0.0587,92.989,0.78
Jane Woh Kaise Log The - Hemant Kumar,bollywood,0.956,0.514,0.273,0.0,4,0.0829,-8.322,1,0.0376,92.879,0.496
"Aap Jaisa Koi - From ""Qurbani"" - Nazia Hassan",bollywood,0.728,0.712,0.529,0.0528,2,0.371,-8.46,1,0.0411,108.363,0.962
